PULocationID,trip_distance,fare_amount,year
229,1.3,6.5,2020
100,6.78,26.0,2020
137,1.7,9.0,2020
236,4.5,17.0,2020
41,0.9,5.0,2020
239,2.4,9.5,2020
75,1.29,6.5,2020
142,3.1,20.0,2020
68,0.7,4.5,2020
230,1.83,8.01,2020
75,21.35,57.13,2020
249,3.3,12.0,2020
151,3.19,11.5,2020
142,1.5,6.5,2020
142,6.91,20.5,2020
238,8.05,26.0,2020
72,9.16,26.56,2020
72,4.2,17.63,2020
163,0.7,5.0,2020
233,1.97,7.0,2020
68,2.41,10.0,2020
263,3.0,11.5,2020
238,4.67,17.0,2020
186,3.9,13.5,2020
90,1.1,6.5,2020
233,8.93,18.79,2020
238,13.2,75.5,2020
262,6.37,20.5,2020
140,3.93,13.0,2020
246,1.9,10.0,2020
186,1.0,5.0,2020
233,4.26,15.0,2020
186,6.44,20.5,2020
48,0.8,5.0,2020
113,1.7,10.0,2020
132,18.22,52.0,2020
162,3.08,12.0,2020
166,0.4,4.0,2020
41,0.7,4.5,2020
162,0.84,4.5,2020
107,1.3,9.5,2020
239,1.2,7.0,2020
235,4.1,17.16,2020
82,2.9,11.0,2020
234,1.3,6.0,2020
242,3.18,16.5,2020
75,4.63,18.0,2020
137,6.25,20.0,2020
137,13.68,38.0,2020
75,1.11,5.0,2020
239,1.5,7.5,2020
168,6.92,20.0,2020
74,5.2,21.5,2020
246,2.6,9.5,2020
230,0.8,5.0,2020
7,0.8,5.0,2020
234,1.49,7.5,2020
231,0.75,5.5,2020
239,3.21,12.0,2020
48,3.4,17.5,2020
252,0.0,30.2,2020
166,0.85,5.5,2020
263,1.7,9.0,2020
137,2.1,7.5,2020
186,0.4,3.5,2020
262,3.9,16.0,2020
238,5.6,20.5,2020
137,9.8,26.43,2020
152,2.13,9.5,2020
112,0.0,19.2,2020
68,2.2,9.0,2020
186,2.97,11.5,2020
44,14.96,42.0,2020
236,0.95,5.0,2020
100,3.58,14.5,2020
137,19.14,51.85,2020
263,0.61,4.5,2020
74,1.44,7.0,2020
142,1.7,8.0,2020
91,14.72,60.13,2020
236,1.68,8.0,2020
159,6.94,20.12,2020
170,1.4,6.5,2020
137,22.23,56.14,2020
137,4.89,15.5,2020
141,0.51,5.0,2020
230,8.48,28.67,2020
188,5.47,9.55,2020
231,9.8,29.0,2020
48,2.76,11.0,2020
82,3.28,11.34,2020
170,7.03,17.73,2020
87,3.7,13.0,2020
137,2.3,8.5,2020
42,0.03,-2.5,2020
137,0.9,5.0,2020
142,2.24,9.5,2020
263,3.64,12.13,2020
75,6.5,22.0,2020
107,1.33,6.5,2020
163,1.3,6.5,2020
238,21.45,65.0,2020
263,1.1,6.0,2020
17,0.91,-4.5,2020
90,5.99,20.0,2020
42,2.06,9.5,2020
164,15.8,32.93,2020
237,3.45,12.0,2020
82,8.6,25.34,2020
249,2.2,16.11,2020
75,4.42,14.0,2020
151,1.7,8.0,2020
43,2.8,10.0,2020
162,0.34,3.0,2020
137,2.63,10.0,2020
90,1.3,8.5,2020
229,2.4,8.5,2020
237,3.5,15.0,2020
75,18.04,49.64,2020
137,2.24,15.77,2020
24,0.43,4.0,2020
238,0.0,51.2,2020
137,12.62,33.74,2020
237,1.06,5.5,2020
236,0.39,4.0,2020
229,1.8,8.5,2020
263,1.3,8.0,2020
89,4.25,15.5,2020
263,0.3,3.5,2020
168,5.12,13.26,2020
151,2.19,10.5,2020
237,5.45,20.0,2020
249,0.44,4.0,2020
152,1.6,10.0,2020
43,2.69,10.0,2020
244,1.19,7.5,2020
236,7.77,25.0,2020
141,3.73,13.5,2020
100,0.3,4.0,2020
140,1.9,7.5,2020
162,1.1,5.5,2020
229,1.33,6.0,2020
263,1.1,6.5,2020
41,2.7,11.5,2020
170,2.3,8.5,2020
75,18.61,44.92,2020
186,1.36,7.0,2020
186,2.05,8.5,2020
161,6.1,19.0,2020
137,1.75,7.0,2020
170,0.5,4.0,2020
100,4.41,15.0,2020
75,4.14,16.25,2020
68,9.2,28.5,2020
142,1.24,5.5,2020
238,1.36,7.0,2020
141,1.1,7.0,2020
236,0.87,5.0,2020
238,0.7,4.5,2020
239,3.5,14.0,2020
162,1.1,6.0,2020
41,2.3,9.0,2020
50,1.86,8.5,2020
162,1.66,6.5,2020
107,0.88,6.0,2020
263,1.2,6.5,2020
68,1.51,8.86,2020
42,4.96,16.03,2020
137,4.6,14.0,2020
239,1.1,6.0,2020
48,0.85,5.5,2020
239,7.3,28.5,2020
161,1.6,8.5,2020
143,1.4,7.5,2020
161,1.15,6.5,2020
263,0.4,3.5,2020
170,1.0,7.5,2020
262,3.59,14.0,2020
239,1.6,9.0,2020
249,0.9,6.0,2020
161,1.54,7.5,2020
137,10.27,28.67,2020
231,1.7,7.5,2020
74,13.13,32.31,2020
61,7.64,39.96,2020
7,1.1,7.0,2020
100,1.36,8.5,2020
91,6.91,23.54,2020
71,14.36,39.56,2020
161,0.65,4.5,2020
161,1.78,8.0,2020
263,1.6,8.5,2020
264,0.7,5.5,2020
263,2.0,10.0,2020
90,0.78,5.5,2020
140,0.83,6.5,2020
79,1.42,6.0,2020
234,1.9,7.5,2020
75,1.4,7.5,2020
161,0.9,5.5,2020
68,6.9,23.0,2020
239,1.6,7.5,2020
164,3.4,14.0,2020
238,0.5,4.0,2020
107,1.15,6.5,2020
262,4.4,15.5,2020
186,1.3,6.0,2020
226,0.75,4.5,2020
234,1.1,6.5,2020
159,8.16,24.84,2020
151,0.3,3.5,2020
238,1.2,6.5,2020
140,5.39,11.0,2020
230,1.5,6.5,2020
216,2.62,8.0,2020
42,5.59,17.59,2020
262,4.0,14.0,2020
141,4.5,16.0,2020
137,9.85,29.5,2020
48,1.5,7.0,2020
238,0.96,6.5,2020
239,1.65,7.0,2020
234,4.9,15.5,2020
62,17.66,40.26,2020
141,11.0,32.5,2020
137,4.47,16.0,2020
114,3.86,16.0,2020
107,1.04,5.0,2020
100,1.8,8.5,2020
238,11.8,33.0,2020
162,3.7,12.5,2020
142,12.5,41.0,2020
235,9.61,28.72,2020
230,0.5,3.5,2020
167,9.84,28.66,2020
141,0.8,5.0,2020
141,1.73,8.5,2020
195,1.8,11.93,2020
170,1.22,6.5,2020
137,2.58,10.0,2020
162,0.38,4.0,2020
263,1.2,6.0,2020
238,5.8,20.0,2020
10,14.82,38.34,2020
107,4.22,14.5,2020
152,2.47,13.5,2020
141,1.63,6.5,2020
137,2.14,9.8,2020
166,3.74,16.0,2020
188,3.87,13.24,2020
239,2.7,10.0,2020
131,17.26,44.38,2020
79,10.3,30.0,2020
181,1.64,8.0,2020
68,2.3,11.0,2020
163,2.26,9.5,2020
13,1.06,6.5,2020
243,3.11,10.54,2020
79,5.77,16.5,2020
263,1.2,5.5,2020
107,1.49,7.5,2020
229,3.89,13.5,2020
140,5.32,18.0,2020
41,1.0,6.5,2020
90,24.61,46.58,2020
48,3.36,12.0,2020
42,0.01,2.5,2020
263,0.57,4.0,2020
162,1.24,6.5,2020
226,7.56,23.1,2020
170,5.3,17.0,2020
107,1.5,6.5,2020
79,3.88,12.5,2020
141,1.34,5.5,2020
238,7.1,23.5,2020
231,6.95,23.0,2020
82,1.01,5.5,2020
263,1.2,8.0,2020
41,1.6,7.5,2020
79,2.34,9.0,2020
170,0.5,4.5,2020
75,0.39,3.5,2020
141,4.4,17.0,2020
41,2.02,9.5,2020
239,1.72,7.5,2020
79,1.47,6.5,2020
193,1.8,8.5,2020
170,0.63,5.0,2020
236,0.2,4.0,2020
238,1.1,6.0,2020
186,1.2,6.5,2020
229,0.77,5.0,2020
148,3.4,12.0,2020
75,3.76,16.5,2020
246,2.31,12.5,2020
48,5.79,18.0,2020
170,2.4,8.5,2020
229,1.13,5.5,2020
143,0.81,5.0,2020
207,0.0,4.0,2020
100,2.11,9.0,2020
262,1.0,6.5,2020
247,1.87,12.0,2020
137,8.7,22.45,2020
170,6.3,20.5,2020
234,0.7,4.5,2020
238,0.8,5.0,2020
231,0.0,24.2,2020
79,3.2,13.0,2020
41,0.99,6.5,2020
82,6.62,28.5,2020
141,7.16,20.5,2020
151,1.07,6.0,2020
142,2.49,12.0,2020
230,3.52,14.0,2020
44,38.39,95.84,2020
262,0.85,5.5,2020
191,19.43,44.12,2020
141,2.7,10.0,2020
116,2.7,12.5,2020
7,0.88,5.0,2020
246,3.99,14.0,2020
238,3.15,13.0,2020
137,5.93,27.36,2020
236,0.57,4.5,2020
75,3.08,11.0,2020
90,2.64,9.0,2020
186,4.8,17.0,2020
166,1.67,9.5,2020
107,0.7,4.0,2020
42,0.95,5.5,2020
237,0.77,5.0,2020
75,7.7,23.0,2020
142,8.3,30.0,2020
151,5.23,-23.0,2020
137,2.05,9.25,2020
159,3.74,14.29,2020
143,0.3,3.5,2020
140,3.6,14.0,2020
236,1.1,6.5,2020
143,0.39,3.5,2020
140,1.4,8.0,2020
137,2.0,7.5,2020
239,1.36,6.5,2020
137,5.92,17.84,2020
141,3.1,12.0,2020
238,3.3,13.0,2020
48,8.7,31.0,2020
263,1.72,6.5,2020
239,1.59,7.5,2020
162,1.37,6.0,2020
7,1.99,9.0,2020
100,0.86,4.5,2020
264,0.0,2.5,2020
162,3.4,11.5,2020
151,1.1,6.5,2020
48,0.4,3.5,2020
11,16.37,41.18,2020
75,1.93,7.5,2020
65,5.86,17.48,2020
13,11.2,33.5,2020
68,7.7,27.0,2020
239,0.8,4.5,2020
230,1.2,6.0,2020
50,2.3,8.5,2020
230,0.3,3.0,2020
159,1.93,8.14,2020
263,0.5,4.5,2020
236,1.38,7.5,2020
230,6.75,28.64,2020
48,1.6,8.0,2020
140,0.8,5.5,2020
238,0.93,4.5,2020
263,3.16,11.5,2020
236,7.0,23.0,2020
43,2.6,10.0,2020
74,1.6,7.5,2020
230,0.88,4.5,2020
140,1.04,5.5,2020
41,0.0,50.2,2020
75,1.5,6.5,2020
142,1.9,7.5,2020
239,1.08,5.5,2020
233,1.3,6.5,2020
90,2.5,13.0,2020
48,2.1,10.0,2020
82,0.0,20.0,2020
237,1.24,6.5,2020
161,2.08,9.5,2020
100,6.8,28.5,2020
211,0.62,4.0,2020
164,0.7,5.5,2020
186,14.4,45.5,2020
237,0.0,5.7,2020
23,18.1,55.5,2020
137,1.9,9.0,2020
79,0.8,4.5,2020
246,3.45,12.5,2020
90,0.99,5.5,2020
237,1.97,8.5,2020
75,0.7,4.5,2020
140,3.5,14.0,2020
170,0.8,5.5,2020
79,0.4,3.5,2020
32,8.66,25.48,2020
236,2.8,11.0,2020
140,5.56,15.97,2020
141,0.4,4.0,2020
75,0.36,3.5,2020
19,0.0,52.0,2020
90,0.4,4.0,2020
237,1.4,7.5,2020
113,1.1,6.5,2020
143,3.2,12.0,2020
209,12.98,37.0,2020
179,8.09,24.0,2020
186,2.0,9.0,2020
100,1.1,5.5,2020
48,0.9,5.5,2020
236,7.77,23.5,2020
48,8.96,25.5,2020
186,3.0,12.0,2020
152,8.4,25.5,2020
237,1.42,6.5,2020
137,3.21,11.5,2020
161,0.6,5.5,2020
236,1.3,6.5,2020
144,4.39,16.5,2020
170,1.31,7.0,2020
42,11.12,36.46,2020
43,1.98,8.0,2020
142,0.4,4.0,2020
162,1.29,7.5,2020
79,1.1,7.5,2020
68,1.3,7.0,2020
238,2.12,9.0,2020
25,0.0,30.2,2020
107,2.44,10.5,2020
137,0.28,3.5,2020
74,0.0,24.2,2020
143,2.3,9.5,2020
151,2.44,10.5,2020
75,2.74,8.3,2020
262,2.1,9.0,2020
137,0.63,4.5,2020
237,0.6,4.5,2020
162,1.19,7.0,2020
137,1.09,5.0,2020
89,0.0,17.2,2020
42,5.41,18.0,2020
239,1.86,8.5,2020
121,5.44,18.5,2020
226,9.22,28.82,2020
107,1.0,5.5,2020
74,1.6,12.0,2020
138,8.9,26.0,2020
42,0.0,31.2,2020
63,17.11,48.84,2020
235,11.56,39.11,2020
142,0.5,4.0,2020
158,1.1,6.0,2020
263,0.6,4.5,2020
249,10.42,35.0,2020
141,0.51,4.0,2020
151,0.77,5.0,2020
236,1.1,6.0,2020
163,0.6,4.5,2020
233,9.7,24.33,2020
164,1.1,6.5,2020
237,1.7,7.0,2020
141,8.91,26.5,2020
137,2.1,9.0,2020
142,0.0,6.2,2020
140,0.63,4.5,2020
132,19.2,52.0,2020
42,1.24,6.58,2020
234,0.8,6.5,2020
236,0.8,6.5,2020
230,4.45,15.5,2020
138,8.94,28.5,2020
170,0.2,3.5,2020
140,1.37,7.0,2020
168,26.53,72.53,2020
146,3.09,13.87,2020
13,5.54,18.5,2020
141,1.6,9.0,2020
162,2.8,10.5,2020
132,10.0,31.5,2020
234,1.9,8.5,2020
107,0.85,5.0,2020
162,4.3,15.0,2020
75,1.08,5.5,2020
236,0.74,5.5,2020
79,3.54,12.0,2020
234,2.2,9.0,2020
102,4.16,15.49,2020
177,6.42,27.16,2020
107,4.45,15.0,2020
262,2.9,11.0,2020
142,0.6,5.0,2020
140,0.7,5.0,2020
229,0.88,5.0,2020
235,2.4,9.0,2020
42,1.41,7.0,2020
162,1.2,6.0,2020
263,6.01,18.0,2020
238,4.7,16.0,2020
238,2.8,11.0,2020
161,1.86,8.0,2020
137,1.55,6.5,2020
166,0.61,5.5,2020
229,7.34,23.5,2020
264,0.5,4.0,2020
74,1.83,9.0,2020
234,6.33,22.0,2020
226,4.43,17.0,2020
238,0.49,-3.5,2020
140,0.9,5.0,2020
264,3.7,13.5,2020
70,3.48,13.77,2020
24,3.48,14.5,2020
219,6.91,24.0,2020
66,3.84,13.0,2020
42,1.24,6.5,2020
37,2.9,11.26,2020
48,0.86,4.5,2020
143,0.8,5.0,2020
91,2.25,9.06,2020
164,0.0,13.7,2020
142,2.0,8.0,2020
141,1.3,6.0,2020
263,1.54,8.5,2020
166,0.6,4.0,2020
137,3.03,10.0,2020
42,9.08,23.85,2020
25,0.0,3.0,2020
137,13.45,36.13,2020
75,8.7,28.0,2020
233,1.65,6.5,2020
142,9.08,33.5,2020
141,2.3,9.5,2020
264,0.7,4.5,2020
82,4.38,15.66,2020
238,2.6,10.0,2020
249,1.9,8.5,2020
48,1.8,8.5,2020
239,2.72,12.0,2020
188,1.4,6.61,2020
142,1.5,7.5,2020
138,7.29,23.0,2020
137,2.69,10.38,2020
237,1.0,6.0,2020
234,1.31,6.5,2020
237,0.53,5.0,2020
75,1.94,8.0,2020
238,3.77,14.5,2020
233,1.5,7.0,2020
262,6.4,19.5,2020
262,0.5,4.5,2020
236,5.43,24.0,2020
50,1.32,6.5,2020
151,2.1,8.0,2020
141,18.09,52.0,2020
142,1.8,9.0,2020
261,2.33,9.69,2020
41,1.98,9.0,2020
48,1.5,6.5,2020
50,2.5,9.5,2020
186,0.9,6.5,2020
151,3.3,11.5,2020
42,0.88,8.0,2020
161,1.73,8.5,2020
262,2.9,11.0,2020
75,1.03,8.0,2020
42,1.0,6.0,2020
24,0.7,4.5,2020
42,0.48,4.0,2020
140,2.61,9.5,2020
161,2.5,10.0,2020
75,1.4,8.0,2020
132,4.9,15.0,2020
75,1.97,8.0,2020
148,0.13,3.0,2020
261,1.57,7.0,2020
62,7.85,29.5,2020
162,1.91,7.0,2020
41,5.4,17.0,2020
37,6.58,22.39,2020
238,0.6,4.5,2020
116,4.6,10.95,2020
166,0.86,5.5,2020
262,1.4,8.0,2020
186,2.5,9.5,2020
137,7.84,24.5,2020
74,0.0,32.43,2020
141,3.4,13.0,2020
237,0.43,3.5,2020
179,9.42,22.29,2020
41,10.09,26.32,2020
264,0.9,5.0,2020
87,0.0,30.2,2020
41,5.0,18.0,2020
236,2.11,10.0,2020
140,5.7,18.5,2020
239,1.7,9.0,2020
47,3.51,10.24,2020
137,1.1,6.5,2020
233,6.09,23.0,2020
137,1.0,5.0,2020
141,2.35,11.0,2020
186,1.2,6.0,2020
151,0.59,4.0,2020
151,1.18,6.0,2020
263,8.77,23.84,2020
236,1.68,6.5,2020
141,3.48,12.0,2020
100,1.94,8.0,2020
237,1.06,5.5,2020
163,1.0,5.5,2020
79,4.4,18.5,2020
107,4.2,13.5,2020
140,1.76,7.5,2020
143,2.2,9.5,2020
35,1.79,9.19,2020
239,1.8,8.5,2020
263,5.93,20.0,2020
239,0.45,4.5,2020
74,0.9,4.5,2020
145,0.0,2.5,2020
161,1.67,7.5,2020
90,1.1,6.5,2020
238,2.4,12.5,2020
142,3.2,12.0,2020
25,0.0,10.2,2020
48,2.0,9.0,2020
74,4.4,13.5,2020
246,10.23,24.58,2020
41,0.7,8.0,2020
186,3.2,12.5,2020
229,2.89,10.5,2020
69,8.6,31.57,2020
151,1.79,7.5,2020
137,8.63,29.87,2020
186,1.37,7.0,2020
262,2.83,10.41,2020
230,1.1,5.5,2020
249,2.1,9.0,2020
142,4.1,14.5,2020
197,13.56,31.53,2020
126,22.03,60.5,2020
186,1.23,5.5,2020
234,2.5,11.0,2020
18,5.02,23.1,2020
152,1.8,10.0,2020
141,0.7,5.0,2020
238,2.7,11.0,2020
75,0.94,6.0,2020
163,5.7,20.0,2020
48,3.31,12.5,2020
229,5.5,19.0,2020
234,2.2,9.0,2020
229,7.5,27.0,2020
142,1.27,6.0,2020
42,0.85,5.5,2020
90,0.2,3.0,2020
90,4.2,15.5,2020
140,2.16,9.5,2020
42,1.48,7.13,2020
229,2.11,9.5,2020
236,1.8,10.5,2020
230,14.7,37.25,2020
137,1.83,7.5,2020
48,5.2,19.5,2020
264,3.5,12.5,2020
90,2.9,12.5,2020
137,12.97,36.24,2020
237,1.1,6.0,2020
237,9.34,28.5,2020
236,3.16,12.5,2020
164,0.3,4.0,2020
134,0.0,16.2,2020
215,16.25,37.31,2020
161,2.78,12.0,2020
90,0.93,5.5,2020
140,0.83,6.0,2020
79,0.9,5.0,2020
239,0.44,4.0,2020
170,1.73,7.5,2020
234,2.8,10.0,2020
229,1.1,5.5,2020
162,0.0,24.2,2020
237,2.8,13.5,2020
258,12.28,44.7,2020
141,1.52,6.0,2020
234,3.7,13.0,2020
159,3.9,14.46,2020
236,1.24,6.0,2020
163,1.0,6.0,2020
244,0.0,58.2,2020
140,2.53,10.0,2020
107,3.3,11.0,2020
48,2.22,11.0,2020
238,0.23,3.5,2020
68,0.7,5.0,2020
238,3.12,11.0,2020
74,7.4,25.0,2020
236,0.6,4.0,2020
230,1.77,8.0,2020
161,1.74,8.0,2020
164,0.4,4.0,2020
143,3.75,13.0,2020
260,9.33,21.44,2020
74,3.5,13.5,2020
164,0.9,6.0,2020
41,0.0,39.2,2020
79,3.4,15.0,2020
186,0.0,2.5,2020
163,1.65,7.0,2020
94,22.27,60.66,2020
159,10.99,33.41,2020
236,0.6,5.0,2020
90,8.35,25.5,2020
126,15.79,45.81,2020
263,4.4,15.0,2020
229,1.0,6.0,2020
247,4.32,14.33,2020
141,1.6,8.0,2020
170,0.0,7.7,2020
75,6.87,23.13,2020
238,1.71,7.5,2020
48,1.23,6.0,2020
114,0.8,5.0,2020
233,2.47,9.5,2020
162,1.8,7.0,2020
262,16.2,46.0,2020
166,1.43,8.0,2020
75,2.8,11.5,2020
137,15.3,44.61,2020
229,1.5,7.0,2020
50,21.1,69.95,2020
68,0.26,3.5,2020
114,4.27,19.5,2020
142,0.5,4.0,2020
140,1.9,10.0,2020
143,3.8,13.0,2020
186,1.89,8.5,2020
107,5.8,18.0,2020
26,4.1,14.01,2020
26,0.0,31.2,2020
75,2.0,10.0,2020
224,3.36,13.0,2020
41,0.88,5.0,2020
262,0.7,4.5,2020
137,6.3,19.0,2020
71,23.53,66.78,2020
159,5.07,15.26,2020
137,3.28,16.63,2020
262,1.72,10.0,2020
100,1.1,7.5,2020
258,13.6,45.47,2020
138,9.3,26.5,2020
263,1.5,8.0,2020
141,7.3,23.5,2020
161,0.72,4.5,2020
90,0.1,4.0,2020
163,1.25,6.0,2020
68,0.54,4.0,2020
137,2.1,8.0,2020
68,8.96,29.0,2020
263,1.4,6.0,2020
264,0.0,52.0,2020
75,2.12,9.0,2020
79,5.5,20.0,2020
137,1.77,7.0,2020
140,3.15,14.0,2020
42,15.64,50.67,2020
75,2.1,9.5,2020
170,4.02,17.0,2020
231,0.95,5.0,2020
48,0.8,4.5,2020
233,2.25,8.5,2020
148,0.4,4.0,2020
50,2.76,10.5,2020
236,7.7,22.0,2020
140,1.56,7.0,2020
238,3.1,12.5,2020
236,2.2,10.5,2020
137,1.45,7.5,2020
68,1.6,7.5,2020
262,0.92,4.5,2020
188,4.57,16.11,2020
232,3.59,21.95,2020
25,10.26,29.0,2020
55,18.3,61.13,2020
48,3.6,14.0,2020
170,1.2,6.5,2020
33,0.0,9.2,2020
75,3.38,12.5,2020
72,8.12,33.47,2020
50,3.1,14.0,2020
163,0.0,4.5,2020
107,1.6,9.0,2020
48,6.3,19.5,2020
142,1.8,8.0,2020
264,15.53,43.5,2020
188,1.77,9.0,2020
186,5.13,17.0,2020
186,1.56,7.5,2020
42,8.55,26.16,2020
70,10.12,39.5,2020
140,3.2,11.0,2020
90,0.4,-3.5,2020
88,3.9,15.5,2020
236,1.2,6.0,2020
140,0.7,4.0,2020
137,1.86,9.0,2020
10,17.83,70.0,2020
107,1.94,10.0,2020
68,13.6,36.91,2020
233,3.5,18.0,2020
137,12.4,38.5,2020
236,0.42,4.5,2020
75,2.78,11.0,2020
67,1.64,14.4,2020
234,1.4,9.5,2020
236,1.22,6.5,2020
238,1.0,5.5,2020
231,3.5,14.0,2020
161,3.82,15.0,2020
238,2.9,11.5,2020
79,0.6,4.0,2020
163,1.48,8.0,2020
186,1.33,6.0,2020
142,1.25,7.0,2020
140,1.5,8.5,2020
166,1.5,7.5,2020
107,1.0,6.0,2020
161,1.19,6.5,2020
132,9.94,33.0,2020
132,15.2,41.0,2020
144,3.3,13.5,2020
262,1.26,6.5,2020
116,0.41,4.0,2020
68,1.13,6.0,2020
262,0.92,7.0,2020
170,2.33,9.5,2020
262,1.15,7.0,2020
238,3.0,12.0,2020
41,1.62,12.0,2020
161,1.41,6.5,2020
107,0.62,4.0,2020
100,1.49,14.95,2020
48,1.1,8.5,2020
114,8.09,27.0,2020
163,0.7,5.0,2020
229,1.48,7.0,2020
43,0.0,18.7,2020
170,2.1,8.0,2020
262,1.19,7.5,2020
237,1.5,6.0,2020
140,0.6,4.0,2020
148,1.34,7.0,2020
75,0.0,4.5,2020
75,1.2,6.5,2020
158,2.5,10.5,2020
68,2.1,9.0,2020
229,0.92,5.5,2020
140,2.2,11.5,2020
162,0.13,-3.0,2020
236,2.57,11.0,2020
226,2.48,10.0,2020
43,1.5,7.5,2020
161,1.45,7.0,2020
141,8.2,34.0,2020
170,1.76,10.5,2020
138,11.2,34.5,2020
75,0.4,3.5,2020
170,7.3,27.5,2020
75,2.18,10.0,2020
248,12.64,30.05,2020
236,0.2,4.5,2020
249,2.62,9.5,2020
247,6.7,17.54,2020
263,2.9,11.0,2020
263,5.54,20.0,2020
237,6.39,23.0,2020
43,1.53,6.0,2020
100,0.6,4.0,2020
238,0.89,5.5,2020
74,1.0,5.0,2020
236,1.4,6.5,2020
43,1.31,7.0,2020
170,0.7,4.0,2020
25,12.7,31.79,2020
79,3.55,12.0,2020
264,0.5,4.5,2020
142,0.7,4.5,2020
142,1.5,7.5,2020
236,1.57,8.0,2020
229,1.47,7.5,2020
50,7.7,23.5,2020
151,0.6,5.0,2020
236,0.0,2.5,2020
244,18.81,50.0,2020
17,1.48,6.5,2020
263,5.5,18.0,2020
246,1.6,7.0,2020
100,1.0,5.5,2020
249,1.21,7.5,2020
45,0.56,5.5,2020
143,1.65,8.0,2020
239,2.8,11.5,2020
100,9.4,31.5,2020
161,1.8,8.5,2020
88,2.1,10.0,2020
170,1.1,6.5,2020
137,7.3,21.0,2020
100,0.39,4.5,2020
238,1.3,7.5,2020
68,0.0,2.5,2020
238,0.51,4.5,2020
151,5.32,18.78,2020
145,0.0,2.5,2020
75,4.7,16.5,2020
239,2.22,9.5,2020
142,6.31,21.0,2020
143,1.6,8.0,2020
236,3.6,13.0,2020
162,0.72,6.0,2020
229,4.01,14.5,2020
151,1.75,8.0,2020
140,8.89,25.5,2020
237,2.73,11.0,2020
141,1.87,7.0,2020
87,3.1,16.5,2020
132,17.89,52.0,2020
236,1.37,7.0,2020
163,1.54,8.5,2020
234,5.0,20.5,2020
48,0.59,4.0,2020
164,2.3,10.0,2020
41,1.16,8.4,2020
145,0.0,2.5,2020
140,0.27,3.5,2020
236,1.3,6.0,2020
231,2.2,9.0,2020
161,1.9,10.5,2020
237,0.8,6.0,2020
48,0.7,4.0,2020
48,1.6,9.0,2020
163,5.94,19.0,2020
170,2.7,9.5,2020
163,1.71,9.5,2020
137,2.02,7.5,2020
239,2.6,9.0,2020
236,5.2,19.0,2020
162,1.4,7.0,2020
162,1.0,6.5,2020
238,1.6,8.5,2020
25,5.24,20.5,2020
138,6.9,21.5,2020
61,7.95,42.2,2020
76,19.97,41.88,2020
63,13.46,53.8,2020
170,1.1,6.5,2020
249,0.75,4.5,2020
113,2.0,10.0,2020
141,0.5,6.0,2020
137,1.5,6.5,2020
249,1.19,6.0,2020
100,1.6,7.0,2020
42,2.6,12.5,2020
141,2.7,11.5,2020
136,0.0,34.2,2020
140,0.78,5.0,2020
74,1.0,7.0,2020
100,0.73,5.5,2020
79,2.25,9.5,2020
239,1.92,8.5,2020
263,0.7,4.5,2020
137,1.39,6.5,2020
75,0.0,21.7,2020
166,0.5,4.0,2020
24,3.2,16.0,2020
234,5.0,17.5,2020
243,1.78,9.0,2020
186,17.0,63.0,2020
236,0.75,6.5,2020
75,6.09,35.95,2020
20,6.12,21.34,2020
263,0.7,5.0,2020
239,0.59,4.5,2020
162,0.8,8.0,2020
75,2.8,11.0,2020
51,16.76,46.5,2020
75,0.36,4.0,2020
107,1.31,6.5,2020
137,3.03,11.0,2020
152,0.88,6.0,2020
50,2.57,10.0,2020
237,3.5,14.5,2020
116,1.83,8.5,2020
265,0.0,100.0,2020
238,2.4,9.0,2020
237,10.4,45.65,2020
61,2.07,7.0,2020
186,1.05,5.5,2020
42,0.61,4.5,2020
170,0.2,3.0,2020
132,17.5,52.0,2020
186,0.1,2.5,2020
229,4.39,-17.0,2020
43,3.47,16.7,2020
170,3.34,13.5,2020
261,3.53,12.0,2020
107,1.83,7.5,2020
237,1.69,8.0,2020
244,4.53,15.0,2020
263,4.02,13.5,2020
41,2.13,10.0,2020
114,3.4,13.0,2020
141,0.0,5.5,2020
236,2.2,9.0,2020
42,15.76,67.25,2020
166,0.8,6.0,2020
43,1.01,6.5,2020
50,7.82,42.2,2020
75,4.6,15.5,2020
68,1.2,6.5,2020
74,0.8,5.0,2020
263,0.5,5.0,2020
90,2.0,9.0,2020
137,1.4,6.0,2020
48,1.62,8.0,2020
244,1.5,8.5,2020
238,1.43,6.5,2020
88,4.1,18.0,2020
137,10.48,39.83,2020
140,7.08,20.5,2020
151,3.87,15.5,2020
238,3.61,14.5,2020
141,1.4,8.0,2020
137,0.47,3.5,2020
151,1.1,5.5,2020
143,3.36,13.0,2020
148,4.96,18.5,2020
142,1.44,8.0,2020
237,2.3,9.5,2020
151,0.51,4.0,2020
237,3.85,15.0,2020
186,0.78,5.5,2020
142,2.22,10.5,2020
140,1.1,6.0,2020
162,1.6,7.5,2020
18,30.58,72.06,2020
142,2.7,12.0,2020
132,18.0,52.0,2020
233,1.24,6.0,2020
142,2.9,12.5,2020
263,1.46,15.5,2020
229,1.2,6.5,2020
14,7.75,37.38,2020
239,1.7,7.0,2020
186,6.3,21.0,2020
61,16.62,23.78,2020
100,12.69,58.5,2020
48,14.32,41.0,2020
170,1.3,8.5,2020
164,0.95,6.0,2020
237,0.5,6.5,2020
141,0.3,3.5,2020
48,2.18,8.5,2020
230,1.2,5.5,2020
244,1.3,7.0,2020
